"Gene","logFC"
"Gene_30748",-0.0636777099299239
"Gene_30749",-0.115278598484034
"Gene_30751",-0.00635414033728621
"Gene_30752",-0.0347360624181641
"Gene_30753",-0.0418104617546846
"Gene_30754",-0.116243054049196
"Gene_30755",-0.119508191543846
"Gene_30757",-0.0637978822509266
"Gene_30758",-0.00843070532502432
"Gene_30759",-0.072202566313615
"Gene_30760",-0.0175191509791879
"Gene_30762",-0.0203236661685846
"Gene_30763",-0.174299293791771
"Gene_30764",-0.118336058403877
"Gene_30765",-0.0336072563425267
"Gene_30767",-0.0442036289079502
"Gene_30769",-0.132133119803693
"Gene_30771",-0.053134238320879
"Gene_30772",-0.0570754937295206
"Gene_30773",-0.143643964580785
"Gene_30774",-0.00471969609098055
"Gene_30776",-0.0304976595701034
"Gene_30777",-0.0757178649957857
"Gene_30778",-0.123174699122974
"Gene_30779",-0.0334357300946944
"Gene_30780",-0.0539139091314564
"Gene_30782",-0.0633154917358274
"Gene_30785",-0.0738803641253361
"Gene_30786",-0.0241269746312964
"Gene_30787",-0.130243759551012
"Gene_30789",-0.0422360079164492
"Gene_30790",-0.104376613145511
"Gene_30791",-0.172493683984254
"Gene_30792",-0.149881936673705
"Gene_30793",-0.00573305943905345
"Gene_30794",-0.0507284310748561
"Gene_30795",-0.105238357036946
"Gene_30797",-0.113907529173787
"Gene_30800",-0.0041245886843253
"Gene_30801",-0.0294972679258239
"Gene_30802",-0.120752095742949
"Gene_30803",-0.155391371904238
"Gene_30804",-0.0450339712263728
"Gene_30805",-0.0159215637632535
"Gene_30806",-0.0228157713233048
"Gene_30808",-0.110487233840639
"Gene_30811",-0.095538409782522
"Gene_30812",-0.186154611646839
"Gene_30813",-0.0151416875308481
"Gene_30815",-0.105200964269509
"Gene_30816",-0.164601693701051
"Gene_30818",-0.0438811921973477
"Gene_30819",-0.0442564980476399
"Gene_30820",-0.14779360638079
"Gene_30825",-0.0372291914682465
"Gene_30828",-0.0180472778513989
"Gene_30829",-0.0542948687906644
"Gene_30830",-0.110699788792743
"Gene_30831",-0.0580393805388182
"Gene_30834",-0.117512652917177
"Gene_30835",-0.158887509300595
"Gene_30836",-0.0778477009309007
"Gene_30838",-0.0432458074309383
"Gene_30839",-0.00243163862339024
"Gene_30841",-0.000790693591815383
"Gene_30842",-0.0573090637237796
"Gene_30843",-0.01577756064711
"Gene_30845",-0.0381164155953067
"Gene_30847",-0.102414803527392
"Gene_30848",-0.0588561881983249
"Gene_30853",-0.106572116311292
"Gene_30858",-0.0497705298088773
"Gene_30859",-0.0126756937479584
"Gene_30861",-0.0726051413835553
"Gene_30863",-0.0636514136367161
"Gene_30865",-0.0847240819977726
"Gene_30867",-0.0420427643002856
"Gene_30868",-0.03621193267298
"Gene_30871",-0.0177437014501169
"Gene_30872",-0.0237741203466855
"Gene_30874",-0.0141352144719726
"Gene_30876",-0.0801980613781632
"Gene_30879",-0.0476568377208211
"Gene_30880",-0.0558774636515218
"Gene_30885",-0.0874626073883658
"Gene_30886",-0.0862711434997796
"Gene_30887",-0.0380506270520984
"Gene_30888",-0.0193931615407745
"Gene_30890",-0.0909492422418401
"Gene_30894",-0.00139275519885862
"Gene_30895",-0.0920885559657703
"Gene_30897",-0.050105117556547
"Gene_30898",-0.0251471272895651
"Gene_30901",-0.0697654952551714
"Gene_30903",-0.0927205035041858
"Gene_30905",-0.00602726800433873
"Gene_30906",-0.034790880474791
"Gene_30907",-0.0758006855276281
"Gene_30908",-0.0842322441498156
"Gene_30911",-0.11979163160697
"Gene_30913",-0.0215113637234774
"Gene_30917",-0.0659764625658026
"Gene_30918",-0.00804207492818909
"Gene_30920",-0.0899404165695086
"Gene_30921",-0.0254040264900754
"Gene_30922",-0.0135719649044401
"Gene_30925",-0.00248327985809116
"Gene_30926",-0.0885004670512433
"Gene_30928",-0.0935249220100292
"Gene_30929",-0.049941380295186
"Gene_30930",-0.0543658710184607
"Gene_30931",-0.00500438943266124
"Gene_30933",-0.158414663367789
"Gene_30935",-0.0195996862558041
"Gene_30938",-0.0439640267450923
"Gene_30939",-0.0520467131428859
"Gene_30940",-0.0526768253821817
"Gene_30944",-0.0535399711255313
"Gene_30945",-0.0284734715528221
"Gene_30946",-0.0270430133124462
"Gene_30949",-0.0356914627656044
"Gene_30952",-0.119652659231548
"Gene_30954",-0.0538717236576836
"Gene_30955",-0.159467228254329
"Gene_30957",-0.0196800225402853
"Gene_30960",-0.0651610767546087
"Gene_30961",-0.0176824492630292
"Gene_30962",-0.065208989305015
"Gene_30965",-0.0289514599435918
"Gene_30967",-0.0836584312314601
"Gene_30969",-0.0101698804064076
"Gene_30970",-0.0190165053142022
"Gene_30971",-0.0664924816388313
"Gene_30972",-0.00717172862236959
"Gene_30974",-0.0405310989122922
"Gene_30975",-0.03933355507136
"Gene_30976",-0.0629946716783203
"Gene_30977",-0.00195271899947169
"Gene_30978",-0.0078143732021112
"Gene_30979",-0.0284413990044237
"Gene_30981",-0.0390271317407298
"Gene_30982",-0.0296187063387463
"Gene_30983",-0.0283066664303613
"Gene_30984",-0.123477848295107
"Gene_30985",-0.0446051260244134
"Gene_30986",-0.0497985118809616
"Gene_30987",-0.049894302193779
"Gene_30990",-0.0715321030069402
"Gene_30992",-0.035409163708759
"Gene_30993",-0.0820052026011964
"Gene_30996",-0.00486341017549741
"Gene_30997",-0.0946838234097545
"Gene_30999",-0.0184213193095921
"Gene_31000",-0.0824541591660428
"Gene_31001",-0.0954186397395187
"Gene_31002",-0.0118670640811458
"Gene_31005",-0.0258327200332391
"Gene_31006",-0.0779254261625302
"Gene_31007",-0.0735199427042539
"Gene_31010",-0.0251432964501634
"Gene_31011",-0.109800440491334
"Gene_31012",-0.124776998900726
"Gene_31015",-0.0443092321788625
"Gene_31017",-0.0215940961493302
"Gene_31018",-0.0648331622999812
"Gene_31019",-0.0305172409770234
"Gene_31021",-0.0887957567524835
"Gene_31024",-0.0545318441210672
"Gene_31025",-0.011759419074334
"Gene_31026",-0.00504454070566585
"Gene_31028",-0.06399310428875
"Gene_31029",-0.053214435634231
"Gene_31031",-0.0459040469154428
"Gene_31033",-0.0504226279553226
"Gene_31035",-0.0431115112257889
"Gene_31036",-0.0479891541068196
"Gene_31039",-0.0321520359788003
"Gene_31042",-0.100264452595302
"Gene_31044",-0.0319953924885161
"Gene_31045",-0.0734166958635334
"Gene_31048",-0.0841777126534273
"Gene_31049",-0.0678896889456881
"Gene_31051",-0.0366266862468652
"Gene_31052",-0.00842508906028527
"Gene_31053",-0.0890966265307576
"Gene_31055",-0.0456069918476207
"Gene_31056",-0.0386276908747432
"Gene_31057",-0.0860681316653169
"Gene_31059",-0.0115457588926575
"Gene_31060",-0.0453196922421744
"Gene_31061",-0.0884962383942898
"Gene_31063",-0.0506398294684098
"Gene_31064",-0.0173258581451465
"Gene_31065",-0.0474958598969075
"Gene_31067",-0.0150702759096637
"Gene_31068",-0.0279020780770551
"Gene_31069",-0.0225833700555222
"Gene_31071",-0.0607014340459604
"Gene_31073",-0.0451387051510479
"Gene_31074",-0.0552713053232385
"Gene_31075",-0.0690972045700229
"Gene_31077",-0.0265220429594808
"Gene_31078",-0.0478639158717482
"Gene_31079",-0.126183900508468
"Gene_31080",-0.0287033747831344
"Gene_31082",-0.0469264785306636
"Gene_31083",-0.0398364490258714
"Gene_31085",-0.0904997016863618
"Gene_31086",-0.0347613780140454
"Gene_31088",-0.0491655581579451
"Gene_31090",-0.0186537374925382
"Gene_31093",-0.0701280060530185
"Gene_31096",-0.0166926936608478
"Gene_31097",-0.0270371417711162
"Gene_31098",-0.0101564959346869
"Gene_31099",-0.0383769061332164
"Gene_31102",-0.0854884777902543
"Gene_31103",-0.0113316197484852
"Gene_31105",-0.00853582189442248
"Gene_31106",-0.0211782974778552
"Gene_31107",-0.0375491822736862
"Gene_31108",-0.0618330039272763
"Gene_31109",-0.0802392665493321
"Gene_31111",-0.0192348681734087
"Gene_31112",-0.0355768841906476
"Gene_31113",-0.0382641647351645
"Gene_31114",-0.00120446349513603
"Gene_31116",-5.73431337183017e-05
"Gene_31117",-0.0303270791085182
"Gene_31118",-0.00469803970984728
"Gene_31120",-0.0739203506356749
"Gene_31121",-0.0537789773070463
"Gene_31122",-0.00322088268570031
"Gene_31123",-0.0934523423223941
"Gene_31125",-0.0560387247469478
"Gene_31127",-0.0189393806606093
"Gene_31129",-0.0322549192609345
"Gene_31130",-0.024042082710265
"Gene_31131",-0.0167082326590968
"Gene_31132",-0.0305528084411608
"Gene_31136",-0.112631103859374
"Gene_31137",-0.0660654367241418
"Gene_31139",-0.0114728974013394
"Gene_31141",-0.0271815808729348
"Gene_31142",-0.0302522022997391
"Gene_31147",-0.0418350052467384
"Gene_31149",-0.000823093225861271
"Gene_31152",-0.0565324824713573
"Gene_31157",-0.103374340696808
"Gene_31158",-0.00167121412399984
"Gene_31159",-0.0419702497411172
"Gene_31161",-0.0259829887051901
"Gene_31162",-0.107483538080527
"Gene_31163",-0.0777299631750776
"Gene_31165",-0.0662423071407816
"Gene_31166",-0.0260486119931613
"Gene_31168",-0.0118676717025328
"Gene_31171",-0.0510585860548898
"Gene_31172",-0.0874850761945218
"Gene_31173",-0.0135606257010075
"Gene_31176",-0.0529859931116294
"Gene_31179",-0.014730745616744
"Gene_31181",-0.0434680851131439
"Gene_31182",-0.0578185803795126
"Gene_31187",-0.0489983326093397
"Gene_31189",-0.0914720422269815
"Gene_31194",-0.0422500338873641
"Gene_31195",-0.0562494220947278
"Gene_31198",-0.00377973561666023
"Gene_31199",-0.0167341487605577
"Gene_31200",-0.0116851263361171
"Gene_31203",-0.0134327923999935
"Gene_31204",-0.115354952740204
"Gene_31205",-0.125726687132808
"Gene_31206",-0.0201505126520969
"Gene_31208",-0.0971621982810849
"Gene_31209",-0.0780392718047858
"Gene_31210",-0.00655012761479323
"Gene_31212",-0.0172704101362213
"Gene_31215",-0.0973656923043453
"Gene_31217",-0.00664692808381728
"Gene_31218",-0.0115461721393189
"Gene_31219",-0.0930455884210497
"Gene_31220",-0.0312518658798577
"Gene_31222",-0.0204825905391686
"Gene_31223",-0.0534569949479167
"Gene_31224",-0.123937240344988
"Gene_31227",-0.0134480693262127
"Gene_31229",-0.0940849090124627
"Gene_31230",-0.024228266931225
"Gene_31232",-0.0186793347072403
"Gene_31233",-0.0142340974564679
"Gene_31234",-0.0820033544689052
"Gene_31237",-0.037116200970063
"Gene_31238",-0.12501808276713
"Gene_31240",-0.0343147898266163
"Gene_31243",-0.0802516847051655
"Gene_31244",-0.138265372206099
"Gene_31247",-0.0245804575414597
"Gene_31248",-0.0576444195362722
"Gene_31249",-0.0862293127176281
"Gene_31251",-0.000706426333642707
"Gene_31252",-0.0187353347889672
"Gene_31254",-0.0664939319338287
"Gene_31255",-0.00783746502230587
"Gene_31256",-0.0249120098462177
"Gene_31257",-0.00713466392359097
"Gene_31258",-0.0491183050583976
"Gene_31259",-0.0278175318421923
"Gene_31260",-0.0682288415031347
"Gene_31264",-0.0534874723674914
"Gene_31265",-0.0909671159540495
"Gene_31266",-0.0263289152890898
"Gene_31267",-0.0495438342545196
"Gene_31269",-0.0656417042787623
"Gene_31270",-0.00728519386924642
"Gene_31271",-0.0357213090937973
"Gene_31272",-0.123783427000093
"Gene_31275",-0.0462970551162085
"Gene_31276",-0.0529925634761312
"Gene_31277",-0.114215476400795
"Gene_31279",-0.0165163385206832
"Gene_31280",-0.0671823376321017
"Gene_31281",-0.104235883749709
"Gene_31283",-0.0698719098217335
"Gene_31284",-0.0772365329856219
"Gene_31285",-0.100840113616202
"Gene_31288",-0.0383174520672287
"Gene_31289",-0.0150145470318597
"Gene_31290",-0.0573714275831687
"Gene_31291",-0.131922519686628
"Gene_31292",-0.0158200173858383
"Gene_31294",-0.129043318293253
"Gene_31295",-0.103531080199323
"Gene_31297",-0.0991111002296088
"Gene_31298",-0.096775798767422
"Gene_31299",-0.144236586150789
"Gene_31300",-0.0653542471057049
"Gene_31303",-0.116636012447082
"Gene_31304",-0.100172000517112
"Gene_31307",-0.00291972840345478
"Gene_31308",-0.0198857000778938
"Gene_31309",-0.0807727323812863
"Gene_31310",-0.0274393388232772
"Gene_31313",-0.0152732672634777
"Gene_31315",-0.024398051873356
"Gene_31316",-0.112821470564185
"Gene_31319",-0.0264168917220555
"Gene_31320",-0.0317717939774811
"Gene_31321",-0.0488626195555408
"Gene_31322",-0.0699776809666615
"Gene_31323",-0.0186976874437907
"Gene_31324",-0.101914223667615
"Gene_31329",-0.0586075915933542
"Gene_31330",-0.0961143801245652
"Gene_31332",-0.0120303149496448
"Gene_31335",-0.00455963307405449
"Gene_31336",-0.0407205795004382
"Gene_31338",-0.0151987841768984
"Gene_31339",-0.0309210380699896
"Gene_31340",-0.0203884913196455
"Gene_31342",-0.0256153696436123
"Gene_31343",-0.0780182755484562
"Gene_31345",-0.0764940400815055
"Gene_31349",-0.0593899538988971
"Gene_31350",-0.0477225786346285
"Gene_31352",-0.0724131931388103
"Gene_31356",-0.0680224064948121
"Gene_31357",-0.08832310102588
"Gene_31360",-0.0696375369424462
"Gene_31361",-0.0315787110070853
"Gene_31362",-0.0152516382048873
"Gene_31365",-0.108011110814784
"Gene_31369",-0.0333850805052003
"Gene_31370",-0.0516618924372172
"Gene_31371",-0.0497464175296738
"Gene_31373",-0.0171604318747578
"Gene_31374",-0.0152834856156079
"Gene_31375",-0.0323874534682056
"Gene_31376",-0.0516092238069672
"Gene_31378",-0.000998895235017727
"Gene_31379",-0.0517607688331534
"Gene_31380",-0.0276737456508047
"Gene_31381",-0.0996310435791274
"Gene_31383",-0.0375123984883898
"Gene_31384",-0.0694189956943343
"Gene_31388",-0.0111079375341436
"Gene_31389",-0.0606441246651448
"Gene_31390",-0.00105186927746193
"Gene_31391",-0.119985544014019
"Gene_31395",-0.0043985547509231
"Gene_31396",-0.0335281209384757
"Gene_31398",-0.00765233113203312
"Gene_31401",-0.0465033590148929
"Gene_31402",-0.0915343700250588
"Gene_31403",-0.120416185355954
"Gene_31404",-0.0633662166760356
"Gene_31407",-0.0907640694900382
"Gene_31408",-0.0891494643203554
"Gene_31411",-0.0433760778904548
"Gene_31412",-0.043380980755459
"Gene_31413",-0.0439795475992515
"Gene_31415",-0.0562275402842958
"Gene_31417",-0.00805172994044101
"Gene_31419",-0.00666921319738245
"Gene_31420",-0.0710087258363634
"Gene_31423",-0.122548798062532
"Gene_31424",-0.0600887457122892
"Gene_31425",-0.122733936806403
"Gene_31426",-0.0416564347342816
"Gene_31428",-0.00360584082611437
"Gene_31429",-0.0355453816607891
"Gene_31430",-0.0774671719683586
"Gene_31431",-0.0160720103656464
"Gene_31432",-0.0588018140306077
"Gene_31433",-0.135629799157278
"Gene_31434",-0.0517109570558727
"Gene_31435",-0.0169628314429109
"Gene_31437",-0.0414155458220997
"Gene_31438",-0.0708844976408933
"Gene_31439",-0.0128035477174215
"Gene_31440",-0.017210070475608
"Gene_31441",-0.0751102187524491
"Gene_31442",-0.0370284872415518
"Gene_31444",-0.00922667336142657
"Gene_31445",-0.0422880299382404
"Gene_31446",-0.0680199787286515
"Gene_31447",-0.0857703903401092
"Gene_31449",-0.0255250175833379
"Gene_31450",-0.0414094460908614
"Gene_31451",-0.012306787407752
"Gene_31452",-0.136295378716528
"Gene_31456",-0.0149800179898141
"Gene_31457",-0.124355287075126
"Gene_31458",-0.00579646204104067
"Gene_31459",-0.0675277062718638
"Gene_31460",-0.0145019979327228
"Gene_31461",-0.0506995669149886
"Gene_31462",-0.0282504817571101
"Gene_31463",-0.0454796539284228
"Gene_31465",-0.0604881507283519
"Gene_31466",-0.0179260204470535
"Gene_31467",-0.0114438227653455
"Gene_31468",-0.0328536931775916
"Gene_31469",-0.0254684397896301
"Gene_31470",-0.0265674324279996
"Gene_31471",-0.0925417385574803
"Gene_31473",-0.0216216178868134
"Gene_31474",-0.0170378564684155
"Gene_31475",-0.0911179137237279
"Gene_31477",-0.000453104270289106
"Gene_31478",-0.0597517940570902
"Gene_31479",-0.0910037818551266
"Gene_31480",-0.0113492704334823
"Gene_31481",-0.0111438836893831
"Gene_31482",-0.0307239530463539
"Gene_31483",-0.0685446046553513
"Gene_31486",-0.0591842790132993
"Gene_31487",-0.0974399003634407
"Gene_31489",-0.109117963092919
"Gene_31491",-0.0382721914066906
"Gene_31492",-0.049689104230807
"Gene_31494",-0.0745893335092656
"Gene_31495",-0.0153869154567898
"Gene_31496",-0.064830058183365
"Gene_31497",-0.0257651798815854
"Gene_31501",-0.0389093355814016
"Gene_31502",-0.0828264192853561
"Gene_31504",-0.130669062650648
"Gene_31507",-0.00944200860717315
"Gene_31508",-0.025010796215323
"Gene_31509",-0.0803891199573439
"Gene_31510",-0.0149096789852785
"Gene_31511",-0.0538309392315881
"Gene_31512",-0.129759754536544
"Gene_31514",-0.000437606746159336
"Gene_31516",-0.0529416264094604
"Gene_31517",-0.0326488223055206
"Gene_31518",-0.0785758009545803
"Gene_31521",-0.0523410914506566
"Gene_31522",-0.114387077353654
"Gene_31523",-0.142441989579053
"Gene_31525",-0.0514378812726082
"Gene_31526",-0.0614530492128265
"Gene_31527",-0.037038513250284
"Gene_31528",-0.156534923333598
"Gene_31531",-0.00311062559604469
"Gene_31532",-0.0322505159046003
"Gene_31533",-0.0901276693089508
"Gene_31534",-0.0703483877041773
"Gene_31535",-0.0467608512025182
"Gene_31537",-0.0191719830896346
"Gene_31538",-0.0897817005375474
"Gene_31539",-0.11447462646043
"Gene_31540",-0.0510862884555152
"Gene_31541",-0.00298413827699839
"Gene_31542",-0.0800785302134628
"Gene_31543",-0.121705165958797
"Gene_31544",-0.0629545977360566
"Gene_31545",-0.0322401886320756
"Gene_31546",-0.0125798982971217
"Gene_31547",-0.153725566784129
"Gene_31548",-0.127470890872089
"Gene_31549",-0.0228797393858193
"Gene_31550",-0.030374359737054
"Gene_31552",-0.0377481548070917
"Gene_31553",-0.0467130652963186
"Gene_31554",-0.0249549045271125
"Gene_31555",-0.134305311973897
"Gene_31558",-0.0431528960215513
"Gene_31559",-0.0904627844274519
"Gene_31560",-0.0946911919313469
"Gene_31561",-0.012792951939693
"Gene_31562",-0.000769267101223381
"Gene_31563",-0.0548016432295606
"Gene_31564",-0.0932589495790097
"Gene_31565",-0.0436790127883211
"Gene_31567",-0.0485434619057581
"Gene_31568",-0.0640811299954587
"Gene_31570",-0.062063378227196
"Gene_31571",-0.0899724701652689
"Gene_31572",-0.110362623933926
"Gene_31575",-0.0510852338014223
"Gene_31577",-0.00261799879205515
"Gene_31578",-0.0341027786784323
"Gene_31581",-0.0459928554639459
"Gene_31582",-0.0182132605305618
"Gene_31583",-0.0817859269816754
"Gene_31584",-0.0405891007069172
"Gene_31586",-0.0585800370339857
"Gene_31588",-0.0274107477559959
"Gene_31589",-0.102369013499853
"Gene_31591",-0.0583821693407627
"Gene_31592",-0.0801496241148243
"Gene_31593",-0.0704530986876222
"Gene_31595",-0.0195989918418973
"Gene_31596",-0.0352484484402424
"Gene_31597",-0.0877670115694462
"Gene_31599",-0.0551700049277648
"Gene_31600",-0.0102909540049105
"Gene_31601",-0.011728578356327
"Gene_31602",-0.0192927619851391
"Gene_31603",-0.0529183911535616
"Gene_31605",-0.0595352792140478
"Gene_31606",-0.016631795515623
"Gene_31607",-0.0689327821338153
"Gene_31610",-0.0272224001016355
"Gene_31611",-0.109848354162966
"Gene_31612",-0.000961274825271197
"Gene_31613",-0.082890008294199
"Gene_31614",-0.0538638630639237
"Gene_31615",-0.0142842312828488
"Gene_31616",-0.0242844761980883
"Gene_31618",-0.063117348109698
"Gene_31622",-0.0459086631413408
"Gene_31623",-0.0756525944174271
"Gene_31624",-0.0848356709001403
"Gene_31625",-0.00407336651887613
"Gene_31627",-0.0421737555615307
"Gene_31628",-0.0333252057677589
"Gene_31632",-0.0119571619794203
"Gene_31633",-0.0900548348234205
"Gene_31634",-0.030084293433629
"Gene_31636",-0.0201862885818715
"Gene_31637",-0.0289355057318801
"Gene_31640",-0.0444015112849088
"Gene_31641",-0.0776832158356737
"Gene_31642",-0.0158605411229606
"Gene_31645",-0.10853025802243
"Gene_31646",-0.0867123024731287
"Gene_31648",-0.0150098792594835
"Gene_31649",-0.016131755155993
"Gene_31650",-0.0940799202481664
"Gene_31652",-0.0231621463715026
"Gene_31653",-0.0248606554260733
"Gene_31655",-0.0164529910318127
"Gene_31657",-0.0381245196385369
"Gene_31658",-0.0079156224215402
"Gene_31659",-0.00728653123124534
"Gene_31661",-0.000556360093170394
"Gene_31662",-0.0408768273005538
"Gene_31663",-0.0164687473387577
"Gene_31664",-0.0968836465630094
"Gene_31665",-0.0204174724400361
"Gene_31666",-0.00813505885593013
"Gene_31667",-0.0861773303139155
"Gene_31670",-0.0588127678919701
"Gene_31673",-0.084004624352604
"Gene_31674",-0.0762024566978128
"Gene_31677",-0.000165180170802692
"Gene_31678",-0.0598822359724385
"Gene_31679",-0.0685468021112299
"Gene_31681",-0.0694715293063508
"Gene_31682",-0.0183151775700447
"Gene_31684",-0.0248631895564948
"Gene_31685",-0.0636787445389153
"Gene_31686",-0.0468305224363665
"Gene_31688",-0.0431668526515496
"Gene_31689",-0.0804777831316565
"Gene_31690",-0.00552995646534216
"Gene_31691",-0.0371099681942848
"Gene_31692",-0.063726499680048
"Gene_31693",-0.0941468284866644
"Gene_31694",-0.01296603384018
"Gene_31695",-0.0136814508840764
"Gene_31696",-0.106711970302914
"Gene_31697",-0.0124973000673876
"Gene_31699",-0.0145469175956077
"Gene_31701",-0.0151129401727288
"Gene_31702",-0.0544328976359369
"Gene_31703",-0.0373511484417861
"Gene_31704",-0.0503283911876267
"Gene_31705",-0.0461611470482852
"Gene_31706",-0.0573445913268187
"Gene_31708",-0.0267538841168431
"Gene_31709",-0.0851858835421719
"Gene_31712",-0.0127906413067507
"Gene_31713",-0.0350929413631436
"Gene_31714",-0.117834328625864
"Gene_31715",-0.101898625007475
"Gene_31716",-0.0094831832662039
"Gene_31717",-0.0368789409018189
"Gene_31718",-0.0684189350789697
"Gene_31719",-0.0916726447191767
"Gene_31721",-0.0851102183354202
"Gene_31723",-0.036490495485892
"Gene_31724",-0.119571318980722
"Gene_31725",-0.0101276035224442
"Gene_31726",-0.0594290571137792
"Gene_31727",-0.007285539753346
"Gene_31728",-0.0154491402865506
"Gene_31729",-0.0494972500257056
"Gene_31730",-0.0528131383628341
"Gene_31731",-0.142962222568114
"Gene_31734",-0.101603100460712
"Gene_31735",-0.0856205496760132
"Gene_31736",-0.0624561480210679
"Gene_31737",-0.0872419322131281
"Gene_31738",-0.112798579336852
"Gene_31739",-0.0958393005746769
"Gene_31740",-0.0634670287860768
"Gene_31743",-0.0509316553981529
"Gene_31744",-0.0423168908208233
"Gene_31745",-0.00385726093411121
"Gene_31747",-0.0765605725110525
"Gene_31748",-0.0818491855441565
"Gene_31751",-0.0867648335064244
"Gene_31752",-0.0575109658063089
"Gene_31753",-0.0823566052612636
"Gene_31755",-0.000315930425720534
"Gene_31756",-0.061822718607579
"Gene_31757",-0.0975431429423157
"Gene_31760",-0.0480595582907832
"Gene_31761",-0.0252651577069836
"Gene_31762",-0.134327350632469
"Gene_31763",-0.0240893188202658
"Gene_31764",-0.0799347628664728
"Gene_31766",-0.018870771343015
"Gene_31767",-0.00346486657121936
"Gene_31769",-0.0486966316898525
"Gene_31770",-0.0707206459802756
"Gene_31772",-0.0496074407232503
"Gene_31773",-0.0635259002880475
"Gene_31774",-0.114259230869239
"Gene_31775",-0.115373690667413
"Gene_31777",-0.013461065510298
"Gene_31778",-0.024230100580616
"Gene_31779",-0.0794959859227271
"Gene_31780",-0.00161143804376174
"Gene_31782",-0.0185606825144511
"Gene_31784",-0.0335034540349208
"Gene_31785",-0.0019702038247682
"Gene_31786",-0.097488761591372
"Gene_31787",-0.10179920559352
"Gene_31790",-0.055865217658829
"Gene_31791",-0.165795317154686
"Gene_31793",-0.0780544568055266
"Gene_31794",-0.0805772272313052
"Gene_31795",-0.0889093280393221
"Gene_31796",-0.0125517176085768
"Gene_31797",-0.0142475124232488
"Gene_31798",-0.056915468742381
"Gene_31799",-0.109592869679678
"Gene_31800",-0.0932182777357249
"Gene_31801",-0.0113287957948445
"Gene_31802",-0.000431517636211076
"Gene_31803",-0.0701263562395509
"Gene_31804",-0.10052165918797
"Gene_31805",-0.0916076546827211
"Gene_31806",-0.0340260443422835
"Gene_31808",-0.0345498777633795
"Gene_31809",-0.0605912694498301
"Gene_31810",-0.0129515462696856
"Gene_31812",-0.0450294419350463
"Gene_31813",-0.105256015336995
"Gene_31816",-0.037649329067762
"Gene_31817",-0.0933988235342071
"Gene_31819",-0.152293191193124
"Gene_31820",-0.0114969942422882
"Gene_31821",-0.0513458692730198
"Gene_31822",-0.0692985124396923
"Gene_31823",-0.146347171024405
"Gene_31824",-0.00754470322282108
"Gene_31825",-0.0399214263066416
"Gene_31826",-0.0522689622115844
"Gene_31827",-0.095950634498819
"Gene_31828",-0.150755513287794
"Gene_31830",-0.0753608383905622
"Gene_31832",-0.00639591765109904
"Gene_31834",-0.0350814048061494
"Gene_31835",-0.101735412471915
"Gene_31836",-0.0565021758390118
"Gene_31837",-0.0375102700792875
"Gene_31838",-0.00542795757882963
"Gene_31839",-0.0234816272776386
"Gene_31840",-0.0769633548408093
"Gene_31841",-0.0724295001664377
"Gene_31842",-0.0142490816551275
"Gene_31844",-0.0098521688461668
"Gene_31845",-0.0935294077373996
"Gene_31846",-0.0298235427852194
"Gene_31847",-0.0186602771626645
"Gene_31848",-0.00804698576615293
"Gene_31849",-0.0938279364130992
"Gene_31852",-0.0410883747759527
"Gene_31854",-0.0410479594966193
"Gene_31855",-0.0971871791009145
"Gene_31856",-0.111684944497006
"Gene_31857",-0.0494307042545978
"Gene_31861",-0.0294232792740501
"Gene_31862",-0.077348562213293
"Gene_31863",-0.0240829191495293
"Gene_31864",-0.0415327731196222
"Gene_31865",-0.179264360581697
"Gene_31868",-0.0414359466181597
"Gene_31869",-0.0482206456843541
"Gene_31871",-0.0380419802772178
"Gene_31872",-0.0480946261813013
"Gene_31873",-0.101662504438755
"Gene_31875",-0.0510104180390312
"Gene_31876",-0.0481222842460287
"Gene_31879",-0.0021950782972624
"Gene_31880",-0.0789444312051009
"Gene_31881",-0.10083840586199
"Gene_31882",-0.0197551372451055
"Gene_31884",-0.00901826475196232
"Gene_31886",-0.0383523659038572
"Gene_31888",-0.0712238380300518
"Gene_31889",-0.069545654734672
"Gene_31890",-0.0982266413599069
"Gene_31891",-0.137316070030076
"Gene_31892",-0.0874579304251881
"Gene_31895",-0.0534552358473479
"Gene_31897",-0.0321181230180434
"Gene_31899",-0.0378473156767338
"Gene_31900",-0.0349446269983846
"Gene_31902",-0.00594369410624651
"Gene_31903",-0.0538905495923148
"Gene_31905",-0.0460444237550659
"Gene_31908",-0.00260597776709126
"Gene_31910",-0.00302879502089626
"Gene_31911",-0.0372853189898423
"Gene_31912",-0.0163062884306435
"Gene_31913",-0.0340839060562512
"Gene_31914",-0.0102530302016497
"Gene_31915",-0.0416486333628177
"Gene_31917",-0.0375476288950716
"Gene_31919",-0.0307052432863824
"Gene_31920",-0.0327725344145069
"Gene_31921",-0.106451635152125
"Gene_31922",-0.00149770852168718
"Gene_31923",-0.0058347070200031
"Gene_31924",-0.0352559188858641
"Gene_31926",-0.0379008379449517
"Gene_31928",-0.0147755593886991
"Gene_31929",-0.0265301573080379
"Gene_31930",-0.00961000091763742
"Gene_31931",-0.0118826547310791
"Gene_31932",-0.0155886209969491
"Gene_31933",-0.0243911574283047
"Gene_31934",-0.103513160291969
"Gene_31936",-0.0347784182286373
"Gene_31937",-0.0374777710387919
"Gene_31938",-0.0744872584528826
"Gene_31939",-0.0467635237453026
